STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF
10704,5/16/1944,6.35,,29.44444444,22.77777778,26.11111111,0,1,44,5,16,0.25,,,85,73,79,0
10704,5/17/1944,8.636,,29.44444444,21.66666667,25.55555556,0,1,44,5,17,0.34,,,85,71,78,0
10704,5/18/1944,5.08,,28.88888889,23.33333333,26.11111111,0,1,44,5,18,0.2,,,84,74,79,0
10704,5/19/1944,4.572,,28.88888889,23.33333333,26.11111111,0,1,44,5,19,0.18,,,84,74,79,0
10704,5/20/1944,0,,30,23.33333333,26.66666667,0,,44,5,20,0,,,86,74,80,0
10704,5/21/1944,2.032,,31.11111111,24.44444444,27.77777778,0,1,44,5,21,0.08,,,88,76,82,0
10704,5/22/1944,74.168,,28.88888889,23.33333333,26.11111111,0,1,44,5,22,2.92,,,84,74,79,0
10704,5/23/1944,26.67,,25.55555556,23.33333333,24.44444444,0,1,44,5,23,1.05,,,78,74,76,0
10704,5/24/1944,1.016,,28.88888889,22.22222222,25.55555556,0,1,44,5,24,0.04,,,84,72,78,0
10704,5/25/1944,0,,30,22.77777778,26.66666667,0,,44,5,25,0,,,86,73,80,0
10704,5/26/1944,T,,26.66666667,23.88888889,25.55555556,0,1,44,5,26,T,,,80,75,78,0
10704,5/27/1944,12.192,,30,23.33333333,26.66666667,0,1,44,5,27,0.48,,,86,74,80,0
10704,5/28/1944,57.658,,30,22.77777778,26.66666667,0,1,44,5,28,2.27,,,86,73,80,0
10704,5/29/1944,8.128,,29.44444444,22.22222222,25.55555556,0,1,44,5,29,0.32,,,85,72,78,0
10704,5/30/1944,34.29,,26.11111111,22.77777778,24.44444444,0,1,44,5,30,1.35,,,79,73,76,0
10704,5/31/1944,16.764,,28.33333333,22.22222222,25.55555556,0,1,44,5,31,0.66,,,83,72,78,0
10704,6/1/1944,43.18,,26.11111111,22.77777778,24.44444444,0,1,44,6,1,1.7,,,79,73,76,0
10704,6/2/1944,8.636,,27.77777778,22.77777778,25.55555556,0,1,44,6,2,0.34,,,82,73,78,0
10704,6/3/1944,0,,30,22.22222222,26.11111111,0,,44,6,3,0,,,86,72,79,0
10704,6/4/1944,1.016,,31.11111111,23.88888889,27.77777778,0,1,44,6,4,0.04,,,88,75,82,0
10704,6/5/1944,17.526,,29.44444444,23.33333333,26.66666667,0,1,44,6,5,0.69,,,85,74,80,0
10704,6/6/1944,34.29,,28.88888889,23.33333333,26.11111111,0,1,44,6,6,1.35,,,84,74,79,0
10704,6/7/1944,6.858,,27.22222222,23.33333333,25.55555556,0,1,44,6,7,0.27,,,81,74,78,0
10704,6/8/1944,28.956,,28.88888889,22.22222222,25.55555556,0,1,44,6,8,1.14,,,84,72,78,0
10704,6/9/1944,0.254,,27.77777778,22.77777778,25.55555556,0,1,44,6,9,0.01,,,82,73,78,0
10704,6/10/1944,2.286,,28.33333333,22.77777778,25.55555556,0,1,44,6,10,0.09,,,83,73,78,0
10704,6/11/1944,45.212,,25.55555556,22.22222222,23.88888889,0,1,44,6,11,1.78,,,78,72,75,0
10704,6/12/1944,0,,29.44444444,21.66666667,25.55555556,0,,44,6,12,0,,,85,71,78,0
10704,6/13/1944,0,,30,22.77777778,26.66666667,0,,44,6,13,0,,,86,73,80,0
10704,6/14/1944,0,,30,23.88888889,26.66666667,0,,44,6,14,0,,,86,75,80,0
10704,6/15/1944,41.148,,25,22.77777778,23.88888889,0,1,44,6,15,1.62,,,77,73,75,0
10704,6/16/1944,5.334,,27.77777778,22.22222222,25,0,1,44,6,16,0.21,,,82,72,77,0
10704,6/17/1944,1.524,,30,21.66666667,25.55555556,0,1,44,6,17,0.06,,,86,71,78,0
10704,6/18/1944,11.938,,26.11111111,23.33333333,24.44444444,0,1,44,6,18,0.47,,,79,74,76,0
10704,6/19/1944,2.032,,28.88888889,22.22222222,25.55555556,0,1,44,6,19,0.08,,,84,72,78,0
10704,6/20/1944,44.196,,26.11111111,22.77777778,24.44444444,0,1,44,6,20,1.74,,,79,73,76,0
10704,6/21/1944,0,,28.88888889,21.66666667,25.55555556,0,1,44,6,21,0,,,84,71,78,0
10704,6/22/1944,6.35,,28.88888889,22.22222222,25.55555556,0,1,44,6,22,0.25,,,84,72,78,0
10704,6/23/1944,0.254,,29.44444444,22.77777778,26.11111111,0,1,44,6,23,0.01,,,85,73,79,0
10704,6/24/1944,2.794,,30,22.77777778,26.66666667,0,1,44,6,24,0.11,,,86,73,80,0
10704,6/25/1944,16.256,,29.44444444,23.88888889,26.66666667,0,1,44,6,25,0.64,,,85,75,80,0
10704,6/26/1944,0,,30.55555556,23.33333333,26.66666667,0,1,44,6,26,0,,,87,74,80,0
10704,6/27/1944,7.112,,30,23.33333333,26.66666667,0,1,44,6,27,0.28,,,86,74,80,0
10704,6/28/1944,0.508,,31.11111111,23.33333333,27.22222222,0,,44,6,28,0.02,,,88,74,81,0
10704,6/29/1944,30.734,,29.44444444,22.77777778,25.55555556,0,1,44,6,29,1.21,,,85,73,78,0
10704,6/30/1944,13.716,,29.44444444,21.66666667,25.55555556,0,1,44,6,30,0.54,,,85,71,78,0
10704,7/1/1944,3.81,,28.88888889,22.22222222,25.55555556,0,1,44,7,1,0.15,,,84,72,78,0
10704,7/2/1944,3.302,,28.88888889,22.22222222,25.55555556,0,,44,7,2,0.13,,,84,72,78,0
10704,7/3/1944,13.208,,28.33333333,23.33333333,25.55555556,0,1,44,7,3,0.52,,,83,74,78,0
10704,7/4/1944,42.926,,28.88888889,21.66666667,25.55555556,0,1,44,7,4,1.69,,,84,71,78,0
10704,7/5/1944,0.508,,28.88888889,22.77777778,25.55555556,0,1,44,7,5,0.02,,,84,73,78,0
10704,7/6/1944,29.21,,26.11111111,22.77777778,24.44444444,0,1,44,7,6,1.15,,,79,73,76,0
10704,7/7/1944,0.508,,29.44444444,21.66666667,25.55555556,0,1,44,7,7,0.02,,,85,71,78,0
10704,7/8/1944,2.794,,30,22.77777778,26.66666667,0,,44,7,8,0.11,,,86,73,80,0
10704,7/9/1944,1.27,,28.88888889,23.33333333,26.11111111,0,1,44,7,9,0.05,,,84,74,79,0
10704,7/10/1944,5.08,,30,23.33333333,26.66666667,0,1,44,7,10,0.2,,,86,74,80,0
10704,7/11/1944,0.508,,30,23.33333333,26.66666667,0,1,44,7,11,0.02,,,86,74,80,0
10704,7/12/1944,7.874,,29.44444444,23.33333333,26.66666667,0,1,44,7,12,0.31,,,85,74,80,0
10704,7/13/1944,T,,30.55555556,22.22222222,26.66666667,0,1,44,7,13,T,,,87,72,80,0
10704,7/14/1944,23.114,,28.33333333,23.33333333,25.55555556,0,1,44,7,14,0.91,,,83,74,78,0
10704,7/15/1944,118.618,,29.44444444,22.77777778,26.11111111,0,1,44,7,15,4.67,,,85,73,79,0
10704,7/16/1944,10.16,,27.22222222,22.22222222,24.44444444,0,1,44,7,16,0.4,,,81,72,76,0
10704,7/17/1944,4.064,,29.44444444,21.66666667,25.55555556,0,1,44,7,17,0.16,,,85,71,78,0
10704,7/18/1944,1.524,,30,22.77777778,26.66666667,0,1,44,7,18,0.06,,,86,73,80,0
10704,7/19/1944,0.254,,29.44444444,23.33333333,26.66666667,0,1,44,7,19,0.01,,,85,74,80,0
10704,7/20/1944,12.954,,28.33333333,22.77777778,25.55555556,0,1,44,7,20,0.51,,,83,73,78,0
10704,7/21/1944,0,,29.44444444,22.22222222,25.55555556,0,,44,7,21,0,,,85,72,78,0
10704,7/22/1944,23.876,,29.44444444,23.88888889,26.66666667,0,1,44,7,22,0.94,,,85,75,80,0
10704,7/23/1944,4.318,,28.88888889,23.33333333,26.11111111,0,1,44,7,23,0.17,,,84,74,79,0
10704,7/24/1944,37.846,,28.88888889,23.33333333,26.11111111,0,1,44,7,24,1.49,,,84,74,79,0
10704,7/25/1944,28.956,,28.88888889,22.22222222,25.55555556,0,1,44,7,25,1.14,,,84,72,78,0
10704,7/26/1944,15.494,,27.77777778,22.22222222,25,0,1,44,7,26,0.61,,,82,72,77,0
10704,7/27/1944,0,,29.44444444,21.66666667,25.55555556,0,,44,7,27,0,,,85,71,78,0
10704,7/28/1944,15.748,,25.55555556,22.77777778,24.44444444,0,1,44,7,28,0.62,,,78,73,76,0
10704,7/29/1944,T,,29.44444444,21.66666667,25.55555556,0,1,44,7,29,T,,,85,71,78,0
10704,7/30/1944,14.224,,29.44444444,22.77777778,26.11111111,0,1,44,7,30,0.56,,,85,73,79,0
10704,7/31/1944,44.704,,29.44444444,22.77777778,26.11111111,0,1,44,7,31,1.76,,,85,73,79,0
10704,8/1/1944,0,,30,22.22222222,26.11111111,0,1,44,8,1,0,,,86,72,79,0
10704,8/2/1944,T,,28.33333333,23.88888889,26.11111111,0,1,44,8,2,T,,,83,75,79,0
10704,8/3/1944,35.814,,28.33333333,22.22222222,25.55555556,0,1,44,8,3,1.41,,,83,72,78,0
10704,8/4/1944,T,,30,21.66666667,25.55555556,0,1,44,8,4,T,,,86,71,78,0
10704,8/5/1944,10.414,,27.22222222,22.77777778,25,0,1,44,8,5,0.41,,,81,73,77,0
10704,8/6/1944,1.016,,28.88888889,22.22222222,25.55555556,0,,44,8,6,0.04,,,84,72,78,0
10704,8/7/1944,0,,29.44444444,22.77777778,26.11111111,0,1,44,8,7,0,,,85,73,79,0
10704,8/8/1944,5.08,,29.44444444,22.22222222,25.55555556,0,1,44,8,8,0.2,,,85,72,78,0
10704,8/9/1944,1.524,,28.88888889,22.77777778,25.55555556,0,1,44,8,9,0.06,,,84,73,78,0
10704,8/10/1944,52.07,,27.77777778,22.77777778,25.55555556,0,1,44,8,10,2.05,,,82,73,78,0
10704,8/11/1944,22.098,,27.77777778,22.22222222,25,0,1,44,8,11,0.87,,,82,72,77,0
10704,8/12/1944,T,,28.88888889,21.11111111,25,0,,44,8,12,T,,,84,70,77,0
10704,8/13/1944,3.556,,30,21.66666667,25.55555556,0,1,44,8,13,0.14,,,86,71,78,0
10704,8/14/1944,0.254,,30,21.11111111,25.55555556,0,1,44,8,14,0.01,,,86,70,78,0
10704,8/15/1944,18.796,,28.88888889,22.22222222,25.55555556,0,1,44,8,15,0.74,,,84,72,78,0
10704,8/16/1944,T,,29.44444444,21.66666667,25.55555556,0,1,44,8,16,T,,,85,71,78,0
10704,8/17/1944,0.508,,30,22.77777778,26.66666667,0,1,44,8,17,0.02,,,86,73,80,0
10704,8/18/1944,1.778,,28.33333333,23.33333333,25.55555556,0,1,44,8,18,0.07,,,83,74,78,0
10704,8/19/1944,0.762,,29.44444444,22.77777778,26.11111111,0,1,44,8,19,0.03,,,85,73,79,0
10704,8/20/1944,3.302,,30.55555556,23.33333333,26.66666667,0,1,44,8,20,0.13,,,87,74,80,0
10704,8/21/1944,48.006,,30,23.33333333,26.66666667,0,1,44,8,21,1.89,,,86,74,80,0
10704,8/22/1944,27.94,,27.77777778,22.77777778,25.55555556,0,1,44,8,22,1.1,,,82,73,78,0
10704,8/23/1944,0.508,,28.88888889,22.22222222,25.55555556,0,1,44,8,23,0.02,,,84,72,78,0
10704,8/24/1944,0.508,,30,22.22222222,26.11111111,0,1,44,8,24,0.02,,,86,72,79,0
10704,8/25/1944,0,,30.55555556,22.22222222,26.66666667,0,1,44,8,25,0,,,87,72,80,0
10704,8/26/1944,0.762,,30,23.88888889,26.66666667,0,1,44,8,26,0.03,,,86,75,80,0
10704,8/27/1944,136.652,,30,22.77777778,26.66666667,0,1,44,8,27,5.38,,,86,73,80,0
10704,8/28/1944,27.178,,25.55555556,21.66666667,23.33333333,0,1,44,8,28,1.07,,,78,71,74,0
10704,8/29/1944,0.508,,29.44444444,20.55555556,25,0,,44,8,29,0.02,,,85,69,77,0
10704,8/30/1944,47.752,,31.11111111,22.77777778,26.66666667,0,1,44,8,30,1.88,,,88,73,80,0
10704,8/31/1944,59.182,,24.44444444,21.11111111,22.77777778,0,1,44,8,31,2.33,,,76,70,73,0
10704,9/1/1944,4.826,,27.22222222,21.11111111,24.44444444,0,1,44,9,1,0.19,,,81,70,76,0
10704,9/2/1944,1.524,,28.88888889,22.22222222,25.55555556,0,1,44,9,2,0.06,,,84,72,78,0
10704,9/3/1944,T,,30,22.22222222,26.11111111,0,1,44,9,3,T,,,86,72,79,0
10704,9/4/1944,35.56,,30.55555556,22.77777778,26.66666667,0,1,44,9,4,1.4,,,87,73,80,0
10704,9/5/1944,52.324,,25.55555556,21.11111111,23.33333333,0,1,44,9,5,2.06,,,78,70,74,0
10704,9/6/1944,0,,28.88888889,20,24.44444444,0,,44,9,6,0,,,84,68,76,0
10704,9/7/1944,28.702,,28.33333333,21.66666667,25,0,1,44,9,7,1.13,,,83,71,77,0
10704,9/8/1944,7.112,,28.33333333,21.11111111,24.44444444,0,1,44,9,8,0.28,,,83,70,76,0
10704,9/9/1944,T,,29.44444444,21.66666667,25.55555556,0,1,44,9,9,T,,,85,71,78,0
10704,9/10/1944,2.286,,27.22222222,21.66666667,24.44444444,0,1,44,9,10,0.09,,,81,71,76,0
10704,9/11/1944,T,,29.44444444,21.11111111,25.55555556,0,1,44,9,11,T,,,85,70,78,0
10704,9/12/1944,1.016,,30.55555556,21.66666667,26.11111111,0,1,44,9,12,0.04,,,87,71,79,0
10704,9/13/1944,1.016,,29.44444444,22.22222222,25.55555556,0,1,44,9,13,0.04,,,85,72,78,0
10704,9/14/1944,2.032,,28.33333333,22.77777778,25.55555556,0,1,44,9,14,0.08,,,83,73,78,0
10704,9/15/1944,21.844,,28.33333333,21.66666667,25,0,1,44,9,15,0.86,,,83,71,77,0
10704,9/16/1944,0,,29.44444444,21.11111111,25.55555556,0,,44,9,16,0,,,85,70,78,0
10704,9/17/1944,T,,29.44444444,22.22222222,25.55555556,0,1,44,9,17,T,,,85,72,78,0
10704,9/18/1944,0.254,,28.88888889,22.22222222,25.55555556,0,1,44,9,18,0.01,,,84,72,78,0
10704,9/19/1944,6.604,,29.44444444,22.22222222,25.55555556,0,1,44,9,19,0.26,,,85,72,78,0
10704,9/20/1944,14.224,,28.88888889,22.22222222,25.55555556,0,1,44,9,20,0.56,,,84,72,78,0
10704,9/21/1944,0,,28.33333333,21.66666667,25,0,,44,9,21,0,,,83,71,77,0
10704,9/22/1944,2.794,,29.44444444,21.11111111,25.55555556,0,1,44,9,22,0.11,,,85,70,78,0
10704,9/23/1944,55.626,,28.88888889,22.22222222,25.55555556,0,1,44,9,23,2.19,,,84,72,78,0
10704,9/24/1944,8.382,,28.88888889,22.22222222,25.55555556,0,1,44,9,24,0.33,,,84,72,78,0
10704,9/25/1944,8.382,,28.88888889,22.22222222,25.55555556,0,1,44,9,25,0.33,,,84,72,78,0
10704,9/26/1944,2.54,,29.44444444,22.77777778,26.11111111,0,1,44,9,26,0.1,,,85,73,79,0
10704,9/27/1944,0.508,,29.44444444,22.22222222,25.55555556,0,1,44,9,27,0.02,,,85,72,78,0
10704,9/28/1944,13.208,,27.22222222,22.22222222,24.44444444,0,1,44,9,28,0.52,,,81,72,76,0
10704,9/29/1944,1.778,,28.33333333,21.66666667,25,0,1,44,9,29,0.07,,,83,71,77,0
10704,9/30/1944,2.286,,30,21.66666667,25.55555556,0,1,44,9,30,0.09,,,86,71,78,0
10704,10/1/1944,14.224,,29.44444444,23.33333333,26.66666667,0,1,44,10,1,0.56,,,85,74,80,0
10704,10/2/1944,16.51,,29.44444444,23.88888889,26.66666667,0,1,44,10,2,0.65,,,85,75,80,0
10704,10/3/1944,1.778,,27.77777778,22.77777778,25.55555556,0,1,44,10,3,0.07,,,82,73,78,0
10704,10/4/1944,0.508,,28.88888889,22.22222222,25.55555556,0,1,44,10,4,0.02,,,84,72,78,0
10704,10/5/1944,35.814,,28.33333333,23.33333333,25.55555556,0,1,44,10,5,1.41,,,83,74,78,0
10704,10/6/1944,42.164,,29.44444444,22.22222222,25.55555556,0,1,44,10,6,1.66,,,85,72,78,0
10704,10/7/1944,101.092,,28.88888889,21.66666667,25.55555556,0,1,44,10,7,3.98,,,84,71,78,0
10704,10/8/1944,19.812,,25,21.66666667,23.33333333,0,1,44,10,8,0.78,,,77,71,74,0
10704,10/9/1944,0.254,,29.44444444,22.22222222,25.55555556,0,1,44,10,9,0.01,,,85,72,78,0
10704,10/10/1944,9.906,,25.55555556,22.22222222,23.88888889,0,1,44,10,10,0.39,,,78,72,75,0
10704,10/11/1944,15.748,,26.66666667,22.22222222,24.44444444,0,1,44,10,11,0.62,,,80,72,76,0
10704,10/12/1944,13.208,,28.33333333,21.66666667,25,0,1,44,10,12,0.52,,,83,71,77,0
10704,10/13/1944,5.334,,28.88888889,22.22222222,25.55555556,0,1,44,10,13,0.21,,,84,72,78,0
10704,10/14/1944,14.732,,26.66666667,21.66666667,24.44444444,0,1,44,10,14,0.58,,,80,71,76,0
10704,10/15/1944,17.78,,25.55555556,20.55555556,23.33333333,0,1,44,10,15,0.7,,,78,69,74,0
10704,10/16/1944,72.644,,27.77777778,21.66666667,24.44444444,0,1,44,10,16,2.86,,,82,71,76,0
10704,10/17/1944,38.1,,26.66666667,21.66666667,24.44444444,0,1,44,10,17,1.5,,,80,71,76,0
10704,10/18/1944,23.622,,27.22222222,21.66666667,24.44444444,0,1,44,10,18,0.93,,,81,71,76,0
10704,10/19/1944,7.112,,29.44444444,21.66666667,25.55555556,0,1,44,10,19,0.28,,,85,71,78,0
10704,10/20/1944,42.164,,28.88888889,22.22222222,25.55555556,0,1,44,10,20,1.66,,,84,72,78,0
10704,10/21/1944,90.424,,29.44444444,22.22222222,25.55555556,0,1,44,10,21,3.56,,,85,72,78,0
10704,10/22/1944,2.286,,29.44444444,21.66666667,25.55555556,0,1,44,10,22,0.09,,,85,71,78,0
10704,10/23/1944,23.114,,28.33333333,22.22222222,25.55555556,0,1,44,10,23,0.91,,,83,72,78,0
10704,10/24/1944,57.404,,26.11111111,22.22222222,24.44444444,0,1,44,10,24,2.26,,,79,72,76,0
10704,10/25/1944,23.114,,25.55555556,22.22222222,23.88888889,0,1,44,10,25,0.91,,,78,72,75,0
10704,10/26/1944,98.552,,23.88888889,21.66666667,22.77777778,0,1,44,10,26,3.88,,,75,71,73,0
10704,10/27/1944,68.834,,25.55555556,21.11111111,23.33333333,0,1,44,10,27,2.71,,,78,70,74,0
10704,10/28/1944,58.42,,24.44444444,21.11111111,22.77777778,0,1,44,10,28,2.3,,,76,70,73,0
10704,10/29/1944,30.48,,26.66666667,21.66666667,24.44444444,0,1,44,10,29,1.2,,,80,71,76,0
10704,10/30/1944,34.544,,26.66666667,22.22222222,24.44444444,0,1,44,10,30,1.36,,,80,72,76,0
10704,10/31/1944,56.896,,28.88888889,22.22222222,25.55555556,0,1,44,10,31,2.24,,,84,72,78,0
10704,11/1/1944,90.678,,26.66666667,22.22222222,24.44444444,0,1,44,11,1,3.57,,,80,72,76,0
10704,11/2/1944,95.504,,27.77777778,22.22222222,25,0,1,44,11,2,3.76,,,82,72,77,0
10704,11/3/1944,8.89,,28.88888889,21.66666667,25.55555556,0,1,44,11,3,0.35,,,84,71,78,0
10704,11/4/1944,0.762,,28.88888889,22.77777778,25.55555556,0,,44,11,4,0.03,,,84,73,78,0
10704,11/5/1944,1.016,,28.88888889,22.22222222,25.55555556,0,1,44,11,5,0.04,,,84,72,78,0
10704,11/6/1944,2.54,,28.88888889,22.77777778,25.55555556,0,1,44,11,6,0.1,,,84,73,78,0
10704,11/7/1944,23.368,,30,22.77777778,26.66666667,0,,44,11,7,0.92,,,86,73,80,0
10704,11/8/1944,5.334,,26.66666667,22.77777778,24.44444444,0,1,44,11,8,0.21,,,80,73,76,0
10704,11/9/1944,22.606,,26.66666667,22.77777778,24.44444444,0,1,44,11,9,0.89,,,80,73,76,0
10704,11/10/1944,17.526,,28.88888889,22.77777778,25.55555556,0,1,44,11,10,0.69,,,84,73,78,0
10704,11/11/1944,0,,29.44444444,22.22222222,25.55555556,0,,44,11,11,0,,,85,72,78,0
10704,11/12/1944,106.426,,28.88888889,22.22222222,25.55555556,0,1,44,11,12,4.19,,,84,72,78,0
10704,11/13/1944,159.512,,24.44444444,22.22222222,23.33333333,0,1,44,11,13,6.28,,,76,72,74,0
10704,11/14/1944,81.788,,25,21.66666667,23.33333333,0,1,44,11,14,3.22,,,77,71,74,0
10704,11/15/1944,11.176,,28.88888889,21.66666667,25.55555556,0,1,44,11,15,0.44,,,84,71,78,0
10704,11/16/1944,3.556,,27.22222222,21.66666667,24.44444444,0,1,44,11,16,0.14,,,81,71,76,0
10704,11/17/1944,0,,29.44444444,21.11111111,25.55555556,0,,44,11,17,0,,,85,70,78,0
10704,11/18/1944,0,,28.88888889,20.55555556,24.44444444,0,,44,11,18,0,,,84,69,76,0
10704,11/19/1944,4.572,,29.44444444,20.55555556,25,0,,44,11,19,0.18,,,85,69,77,0
10704,11/20/1944,19.558,,28.33333333,22.22222222,25.55555556,0,1,44,11,20,0.77,,,83,72,78,0
10704,11/21/1944,0,,30.55555556,20.55555556,25.55555556,0,,44,11,21,0,,,87,69,78,0
10704,11/22/1944,0,,30.55555556,21.66666667,26.11111111,0,,44,11,22,0,,,87,71,79,0
10704,11/23/1944,2.032,,30,22.77777778,26.66666667,0,1,44,11,23,0.08,,,86,73,80,0
10704,11/24/1944,0.508,,28.88888889,23.33333333,26.11111111,0,1,44,11,24,0.02,,,84,74,79,0
10704,11/25/1944,1.524,,28.88888889,23.33333333,26.11111111,0,1,44,11,25,0.06,,,84,74,79,0
10704,11/26/1944,0,,28.33333333,23.88888889,26.11111111,0,,44,11,26,0,,,83,75,79,0
10704,11/27/1944,15.24,,26.66666667,23.33333333,25,0,1,44,11,27,0.6,,,80,74,77,0
10704,11/28/1944,19.558,,28.88888889,22.77777778,25.55555556,0,1,44,11,28,0.77,,,84,73,78,0
10704,11/29/1944,9.652,,28.88888889,22.77777778,25.55555556,0,1,44,11,29,0.38,,,84,73,78,0
10704,11/30/1944,46.736,,28.88888889,22.77777778,25.55555556,0,1,44,11,30,1.84,,,84,73,78,0
10704,12/1/1944,0,,28.33333333,22.77777778,25.55555556,0,1,44,12,1,0,,,83,73,78,0
10704,12/2/1944,0.762,,29.44444444,22.22222222,25.55555556,0,1,44,12,2,0.03,,,85,72,78,0
10704,12/3/1944,2.794,,30,22.77777778,26.66666667,0,1,44,12,3,0.11,,,86,73,80,0
10704,12/4/1944,0,,29.44444444,21.11111111,25.55555556,0,,44,12,4,0,,,85,70,78,0
10704,12/5/1944,0,,31.11111111,21.66666667,25.55555556,0,,44,12,5,0,,,88,71,78,0
10704,12/6/1944,T,,30,21.66666667,25.55555556,0,1,44,12,6,T,,,86,71,78,0
10704,12/7/1944,T,,29.44444444,22.22222222,25.55555556,0,1,44,12,7,T,,,85,72,78,0
10704,12/8/1944,13.716,,29.44444444,22.77777778,26.11111111,0,1,44,12,8,0.54,,,85,73,79,0
10704,12/9/1944,2.032,,30.55555556,22.77777778,26.66666667,0,1,44,12,9,0.08,,,87,73,80,0
10704,12/10/1944,2.032,,32.22222222,22.77777778,27.77777778,0,1,44,12,10,0.08,,,90,73,82,0
10704,12/11/1944,2.794,,29.44444444,22.22222222,25.55555556,0,1,44,12,11,0.11,,,85,72,78,0
10704,12/12/1944,17.018,,26.66666667,22.22222222,24.44444444,0,1,44,12,12,0.67,,,80,72,76,0
10704,12/13/1944,12.192,,26.11111111,22.22222222,24.44444444,0,1,44,12,13,0.48,,,79,72,76,0
10704,12/14/1944,20.066,,28.88888889,22.22222222,25.55555556,0,1,44,12,14,0.79,,,84,72,78,0
10704,12/15/1944,3.048,,30,21.66666667,25.55555556,0,1,44,12,15,0.12,,,86,71,78,0
10704,12/16/1944,3.048,,28.33333333,21.11111111,24.44444444,0,1,44,12,16,0.12,,,83,70,76,0
10704,12/17/1944,30.988,,27.77777778,22.77777778,25.55555556,0,1,44,12,17,1.22,,,82,73,78,0
10704,12/18/1944,1.27,,27.77777778,22.77777778,25.55555556,0,1,44,12,18,0.05,,,82,73,78,0
10704,12/19/1944,0.254,,28.88888889,22.77777778,25.55555556,0,1,44,12,19,0.01,,,84,73,78,0
10704,12/20/1944,0,,29.44444444,23.88888889,26.66666667,0,,44,12,20,0,,,85,75,80,0
10704,12/21/1944,2.794,,29.44444444,22.77777778,26.11111111,0,1,44,12,21,0.11,,,85,73,79,0
10704,12/22/1944,T,,30.55555556,22.77777778,26.66666667,0,1,44,12,22,T,,,87,73,80,0
10704,12/23/1944,2.286,,28.33333333,22.77777778,25.55555556,0,1,44,12,23,0.09,,,83,73,78,0
10704,12/24/1944,5.588,,28.88888889,22.77777778,25.55555556,0,1,44,12,24,0.22,,,84,73,78,0
10704,12/25/1944,33.02,,28.33333333,22.22222222,25.55555556,0,1,44,12,25,1.3,,,83,72,78,0
10704,12/26/1944,23.368,,27.77777778,22.77777778,25.55555556,0,1,44,12,26,0.92,,,82,73,78,0
10704,12/27/1944,5.842,,28.88888889,20.55555556,24.44444444,0,1,44,12,27,0.23,,,84,69,76,0
10704,12/28/1944,2.794,,28.88888889,22.22222222,25.55555556,0,1,44,12,28,0.11,,,84,72,78,0
10704,12/29/1944,0,,28.88888889,21.66666667,25.55555556,0,,44,12,29,0,,,84,71,78,0
10704,12/30/1944,T,,28.88888889,21.66666667,25.55555556,0,1,44,12,30,T,,,84,71,78,0
10704,12/31/1944,0,,28.88888889,22.22222222,25.55555556,0,,44,12,31,0,,,84,72,78,0
10704,1/1/1945,1.524,,27.77777778,23.33333333,25.55555556,0,1,45,1,1,0.06,,,82,74,78,0
10704,1/2/1945,1.016,,28.33333333,22.77777778,25.55555556,0,,45,1,2,0.04,,,83,73,78,0
10704,1/3/1945,0,,30,21.11111111,25.55555556,0,,45,1,3,0,,,86,70,78,0
10704,1/4/1945,0,,31.11111111,21.66666667,26.66666667,0,,45,1,4,0,,,88,71,80,0
10704,1/5/1945,0,,32.22222222,22.22222222,27.22222222,0,,45,1,5,0,,,90,72,81,0
10704,1/6/1945,0,,29.44444444,21.66666667,25.55555556,0,,45,1,6,0,,,85,71,78,0
10704,1/7/1945,0,,28.88888889,20.55555556,24.44444444,0,,45,1,7,0,,,84,69,76,0
10704,1/8/1945,0,,29.44444444,22.22222222,25.55555556,0,,45,1,8,0,,,85,72,78,0
10704,1/9/1945,0,,29.44444444,20.55555556,25,0,,45,1,9,0,,,85,69,77,0
10704,1/10/1945,0,,31.66666667,20,25.55555556,0,,45,1,10,0,,,89,68,78,0
10704,1/11/1945,0,,32.22222222,21.66666667,26.66666667,0,,45,1,11,0,,,90,71,80,0
10704,1/12/1945,0,,30,18.88888889,24.44444444,0,,45,1,12,0,,,86,66,76,0
10704,1/13/1945,0,,30.55555556,22.77777778,26.66666667,0,,45,1,13,0,,,87,73,80,0
10704,1/14/1945,0,,30,20,25,0,,45,1,14,0,,,86,68,77,0
10704,1/15/1945,0,,30,21.11111111,25.55555556,0,,45,1,15,0,,,86,70,78,0
10704,1/16/1945,0,,30.55555556,21.11111111,25.55555556,0,,45,1,16,0,,,87,70,78,0
10704,1/17/1945,0,,30.55555556,20.55555556,25.55555556,0,,45,1,17,0,,,87,69,78,0
10704,1/18/1945,0,,31.11111111,22.22222222,26.66666667,0,,45,1,18,0,,,88,72,80,0
10704,1/19/1945,0,,30,22.22222222,24.44444444,0,,45,1,19,0,,,86,72,76,0
10704,1/20/1945,0,,32.22222222,22.22222222,27.22222222,0,,45,1,20,0,,,90,72,81,0
10704,1/21/1945,0,,31.11111111,22.22222222,26.66666667,0,,45,1,21,0,,,88,72,80,0
10704,1/22/1945,T,,30.55555556,23.88888889,27.22222222,0,1,45,1,22,T,,,87,75,81,0
10704,1/23/1945,0,,31.11111111,21.66666667,26.66666667,0,,45,1,23,0,,,88,71,80,0
